doc_names	Harmonic-Disharmonic	Healthy-ill	Natural-Cultural	None	Profound-Superficial	Traditional-Modern	topic_0	topic_1	topic_2	topic_3	topic_4	topic_5	topic_6	topic_7	topic_8	topic_9	topic_10	topic_11	topic_12	topic_13	topic_14	topic_15	topic_16	topic_17	topic_18	topic_19	topic_20	topic_21	topic_22	topic_23	topic_24	topic_25	topic_26	topic_27	topic_28	topic_29	group	adj_bissch	adj_bisschen	adj_dunkel	adj_gewiß	adj_gleich	adj_preussisch	adj_richtig	adj_rot	noun_	noun_angst	noun_auto	noun_bauer	noun_bein	noun_bett	noun_cresspahl	noun_dorf	noun_dorfe	noun_dr	noun_erkenntnis	noun_essen	noun_gefühl	noun_geld	noun_geruch	noun_gesin	noun_haut	noun_idee	noun_junge	noun_kaffee	noun_kerl	noun_knecht	noun_krieg	noun_könig	noun_körper	noun_land	noun_majestät	noun_marie	noun_masse	noun_meer	noun_nase	noun_person	noun_reich	noun_s	noun_satz	noun_schiff	noun_schule	noun_sonntag	noun_stube	noun_telefon	noun_tier	noun_vorstellung	noun_weile	noun_zeitung	noun_zigarette	noun_zigarre	noun_zimmer	verb_bekommen	verb_bestehen	verb_blicken	verb_drehen	verb_entstehen	verb_erinnern	verb_kriegen	verb_laufen	verb_merken	verb_nachdenken	verb_reden	verb_schaun	verb_schreien	verb_spüren	verb_töten	verb_wachsen	verb_warten	verb_weisen	verb_überlegen
Maron_Flugasche_normalized	0.0237113402061855	0.0257731958762886	0.0138144329896907	0.9162886597938144	0.0092783505154639	0.0111340206185567	0.0946259403829053	0.0760785129269654	0.0247296443450032	0.1682663429590504	0.0014403782294914	0.0059484048020025	0.0050425969433614	0.0129902399010452	0.0523142488617617	0.0535713505730314	0.034190714579858	0.0015409761344192	0.0001785532566537	0.0306748339915194	0.0029779488386551	0.0526404132737378	0.0409215610590699	0.0478654550674013	0.0053065800212022	0.0216350344442844	0.0126691330947098	0.0070363778381458	0.006290428561852	0.0146578651685476	0.0105670943544678	0.0523403696049766	0.0145350887637957	0.0694384778463286	0.0664852713434345	0.0130401628323213	progress critique	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0
Stehr_Der-Heiligenhof_normalized	0.0438467207074428	0.0281257676246622	0.0078604765413903	0.911078359125522	0.0052812576762466	0.0038074183247359	0.1057903807879575	0.0897702454626531	0.0306944489431561	0.0105915389195066	0.0023441196250951	0.0005409001357513	0.0793458480208597	0.0289010484137812	0.0110153056962464	0.021469755799134	0.0704471156151567	0.0376423857892074	0.0011337790034518	0.0550277897679817	0.0659711162187981	0.0411967630374824	0.0200721818375025	0.0412986451689354	0.0045055416473906	0.042268024308574	0.0379266539956395	0.0074120303800773	0.0159322116715024	0.037237122666739	0.0076894816493	0.0266210954868877	0.0099483553000566	0.0351733377016586	0.0551302948779399	0.0069024820715757	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Zahn_Lukas-Hochstraßers-Haus_normalized	0.0457115928369462	0.045004712535344	0.0115457115928369	0.8868991517436381	0.0023562676720075	0.0084825636192271	0.0923503560728158	0.2041269440533489	0.0010329339701887	0.0039072138995777	0.0354865459905911	1.4552313373402117e-05	0.0374571727648057	0.0017493176661145	0.0211680973737041	0.0612650287329237	0.0459949134301677	0.012931035921412	0.0001953848356381	0.0269878703287658	0.0168630290404912	0.0336684843774238	0.0563655680012611	0.0295920845882369	0.0061232984824724	0.0079026235915905	0.0433710861242238	0.0008218278247572	0.0358962436498208	0.0465018014598946	0.0046770661341121	0.0427821246655193	0.0055709022442738	0.0832008483626028	0.0408971297077328	0.0010985143921586	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Viebig_Kinder-der-Eifel_normalized	0.0753998476770754	0.0431581619700431	0.0134551916730134	0.8629093678598629	0.002030972328002	0.003046458492003	0.1457901143441441	0.0660334431433192	0.0	0.0059827352469701	0.0028111958187334	0.0009315028042289	0.076659836524107	0.0027607449056436	0.0182412891496519	0.0073960987632564	0.036375553163762	0.01287774034798	0.0007643271078283	0.047801655545456	0.0689779935724758	0.0331007399434446	0.0283227342640075	0.0241017334301483	0.0084527857496703	0.0347062306047246	0.0601223177309232	0.002317681803647	0.0097543756340455	0.0150819901616129	0.0322645755077913	0.1222983877735308	0.009227458462404	0.0185227201517414	0.1072387957555598	0.0010832425891908	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Viebig_Das-Weiberdorf_normalized	0.0495417389150359	0.038642556353728	0.0086698043101312	0.8984394352241764	0.0022293782511766	0.0024770869457517	0.1302868979257737	0.0546311381719234	0.0	0.0172008385126576	0.0002783390088575	0.0015363050668005	0.0350306295054585	0.0112523324357152	0.0074116225140152	0.0290643330257757	0.0248510404619267	0.0409407258494249	0.0029476028042452	0.0399941686316766	0.1126197644927119	0.0289278179402027	0.0235889819467247	0.0346624967428089	0.0081150646054371	0.0191447116656301	0.0888009320900939	0.0006555086883654	0.012132500997555	0.0227091226881058	0.0114715738088147	0.120771539215327	0.0162549642613031	0.0325182610287071	0.0680564075899079	0.0041443783240526	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Viebig_Das-Kreuz-im-Venn_normalized	0.0581980169564592	0.0372179910906739	0.0201178330219859	0.8734013507687887	0.0040235666043971	0.007041241557695	0.111588791768139	0.1262675995238527	0.0025032058395047	0.0218933770993636	0.0053874316785159	0.0036667250214301	0.006478040319553	0.0077433920135662	0.0365559767427642	0.0286753429936839	0.0315796116058703	0.0608858297021272	0.0098791852471014	0.061112893880953	0.0244119360975861	0.0146648488312538	0.0279075770722265	0.025064384905295	0.0030172143766389	0.0484798053043935	0.0638605984226572	0.0077736997977491	0.0255320124326877	0.0211785184980028	0.0130690816496243	0.0745127807728306	0.0249369581152176	0.0579012336290499	0.0424545565386139	0.0110173901197466	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sudermann_Frau-Sorge_normalized	0.0416267942583732	0.0303827751196172	0.0102870813397129	0.9059808612440192	0.0047846889952153	0.0069377990430622	0.1070354071213529	0.1169121709272758	6.898211471564253e-05	0.0103779094852026	0.0	0.0035425248087437	0.0340785586481489	0.0164951307831464	0.0476336860130911	0.045456078675903	0.0570713376261578	0.0287826789320561	0.0081249075842084	0.0375732885651441	0.0213355953304779	0.0345101183353387	0.0041865403665391	0.0268344370985535	0.0142309402926845	0.0493535664406621	0.0299396140225314	0.0226404784803741	0.0374649209428769	0.0462078236812323	0.0320194793542301	0.0430622098325616	0.0032799813516635	0.0730393815313938	0.0348645516864841	0.0138776999672487	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sohnrey_Der-Bruderhof_normalized	0.0474090407938257	0.0271958838662256	0.0095553105475927	0.906284454244763	0.0044101433296582	0.0051451672179345	0.0979927047989862	0.1461143317383548	0.0020929116223841	0.0019785952212029	0.0013997675254213	0.0001311683719401	0.0165378683725776	0.0198015547920438	0.0230656350891972	0.0260400356276236	0.047241975932652	0.0310595072831171	0.0151234660684332	0.0457432538365605	0.0063777473338409	0.0377718664745521	0.0175847220090521	0.0654159701344912	0.0031756844629415	0.022579227123115	0.0696569766194794	0.0025547644462505	0.0102153771991059	0.0460386643972413	0.0537358034737326	0.056638529628612	0.0391034667568153	0.0499357681244503	0.0441075845535922	0.0007850709822318	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Keller_Die-Heimat_normalized	0.0214306400231682	0.0199826238053866	0.0127425427164784	0.932812047494932	0.0073848827106863	0.0056472632493483	0.0797810370445461	0.1033978995718938	0.0006423186015105	0.0266767898794251	0.0009008136035376	0.0021963574730425	0.0116818971410531	0.0904629715555556	0.0348379378752013	0.0112171555639664	0.0554862006300684	0.0107928190747569	0.0087285512447395	0.0405143764520736	0.0287081113240293	0.0252945132024066	0.0475448093703741	0.0487781249977788	0.0014923886995908	0.0087864933219352	0.1076432827356515	0.0086935422571444	0.0214624854426467	0.0077906005441742	0.044721011757965	0.0288303503843749	0.0176144487386667	0.0773361730770478	0.0352096232202384	0.012776915214604	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Heer_An-heiligen-Wassern_normalized	0.0619377162629757	0.0282006920415224	0.0185121107266435	0.8826989619377162	0.0034602076124567	0.0051903114186851	0.0898492146531135	0.0809705974052985	0.0026021914631589	0.0040569181353574	0.0029989768186751	0.0035208725943941	0.019144916689134	0.0071487410347717	0.0312320243670921	0.0248648444513379	0.01288590281202	0.055116352730126	0.0023612087348257	0.0451817048178563	0.0422643654412456	0.0478951218069695	0.0103929660429872	0.0180786850098781	0.0054461333568452	0.0406038311056962	0.197948577990154	0.0285218122653679	0.0250406416662989	0.0402855891536093	0.0177118283234857	0.0186815429514325	0.0384913389674978	0.0391116842531545	0.0446777085897302	0.0029137063684847	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rosegger_Erdsegen-Vertrauliche-Sonntag_normalized	0.041580310880829	0.0178756476683937	0.0230569948186528	0.8985751295336788	0.0073834196891191	0.0115284974093264	0.0348043361875048	0.1123977606349252	0.0027410094722347	0.0230093526067402	0.0047921762609962	0.0110856076406911	0.0235196958248113	0.0336203135902431	0.0373807058673325	0.0871912511003944	0.0106719677118302	0.0411816454786254	0.0063663843349636	0.0466042651010093	0.0436071984013194	0.0273227834595549	0.003793571530602	0.0235515632156237	0.0064491097274431	0.0353681648730902	0.0263343124796225	0.0127799991458042	0.0226600055179585	0.0121235727381019	0.0255410046754131	0.024601446449809	0.0267029193692062	0.0242328736954038	0.0320603414511161	0.177504661457628	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Heer_Der-Wetterwart_normalized	0.0630040322580645	0.033266129032258	0.0300739247311827	0.8620631720430108	0.0033602150537634	0.0082325268817204	0.1057580594579029	0.0578551403876046	0.0103046829089097	0.0070926060507411	0.0236220795187766	0.0074978260631051	0.0142576665228252	0.0085795073270813	0.066864386211185	0.0202552477627891	0.016033563021008	0.0228786897472264	0.0024325484773097	0.0356497037514927	0.0850326954494413	0.0439749301025623	0.0099210266114567	0.0134837688133776	0.0147023438203658	0.0567071577046067	0.0511065506783427	0.0165889779549256	0.0716654603032948	0.0323603507507989	0.0025334929783573	0.0211268323508847	0.0183103243280585	0.0946036924694008	0.045164032621901	0.0236366558542663	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holzamer_Die-Siegesallee_normalized	0.0137931034482758	0.0103448275862068	0.0517241379310344	0.8172413793103448	0.0206896551724137	0.0862068965517241	0.0223455460438518	0.0526886909463499	0.2794778732423591	0.0	0.0217055336563062	0.3326566932793127	0.0	0.001130449902206	0.0	0.0451593397587488	0.0143144079506765	0.0	0.0007320347362454	0.0053785971711757	0.0377432533976707	0.0557805688461428	0.0172786702736376	0.0015701998978561	0.0064266808109646	0.0083080238911915	0.0011370625282781	0.0041096121596515	0.0052662574960842	0.0010483387797493	0.0	0.0	0.0687783075403049	0.0	0.0169638576912356	0.0	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Geißler_Das-Moordorf_normalized	0.113229064841968	0.0125448028673835	0.017921146953405	0.841642228739003	0.0043988269794721	0.0102639296187683	0.0929448509741944	0.1706333921102914	0.0017869155940894	0.0069587384482906	0.0130807672937965	0.0011747977872619	0.0122287705924154	0.0277697777162996	0.0256193994873982	0.1055544788104004	0.0349325476870805	0.0057757831161141	0.0003970570916347	0.093083144196442	0.0207630215444071	0.0484906589416168	0.0122100263462605	0.0593120027733634	0.0029593896045759	0.0363355542304232	0.0449896850346212	0.0107559828632711	0.0037033463473811	0.0067050944109506	0.0074996265373383	0.0711677642984309	0.0012660674066725	0.032790628015494	0.0292922302510718	0.019818500488411	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Grogger_Das-Grimmingtor_normalized	0.0580312365668433	0.0251468691789654	0.0166212924487748	0.8913884510674882	0.0038687491044562	0.0049434016334718	0.0695263359087517	0.049350901158887	0.0175097957143817	0.0210320880492886	0.0026486179124691	0.0136190056903566	0.016914105642995	0.0066263091696012	0.0575389487893261	0.0269219760137656	0.040453923203281	0.0694770922843631	0.0130572715418699	0.0406767134436281	0.0453627504832147	0.0465567569227067	0.0227539134043739	0.0413716191276793	0.0166219443715444	0.0388117088067002	0.0423103661304355	0.0248505804508043	0.0110532215612851	0.0278186986800423	0.0465215953912713	0.0671879266437442	0.019930953912619	0.0536457382195528	0.0412497090718129	0.0085994322992471	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Holzamer_Vor-Jahr-und-Tag_normalized	0.0312631137221989	0.0234997901804448	0.0199328577423415	0.9013848090642048	0.0092320604280318	0.014687368862778	0.116891511169476	0.0733919941229159	0.0059032987754089	0.0229815881060467	0.0017353128225323	0.0191702612320589	0.0019638477415093	0.011967591857747	0.021685985988144	0.0419415046162127	0.0201497979086941	0.0133418136724324	0.0058991715205859	0.0375312197836099	0.0164697497390143	0.0427617329275031	0.0212937036031212	0.0342061281251976	0.0023689423131161	0.0157772057041409	0.1341674938570619	0.0176603479551658	0.0300436114354516	0.0347296174880441	0.0086815354214999	0.0398093772919543	0.0366080524990179	0.0625590072972433	0.0555957665678898	0.0527128284572028	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anzengruber_Der-Sternsteinhof_normalized	0.0179864005264312	0.019960517657381	0.0059223513928493	0.94362798859399	0.0039482342618995	0.008554507567449	0.1160458339468305	0.0817800211047873	0.0124729350136013	0.0073620226516415	0.0011587015970038	0.0012116530224692	0.0107683861547026	0.0109744990482212	0.0189225035544408	0.0363590370801543	0.0286582658339275	0.0566464031531031	0.0039857584466559	0.0326543174230307	0.0965407733759134	0.0469655398622256	0.0219194349403905	0.0303868460524685	0.0086262707161311	0.0085042500539963	0.0797049413041732	0.0124337141117112	0.0269007172921433	0.0273547245375287	0.0192445574612812	0.0641618406410714	0.0458578961934188	0.0570058213887934	0.023354867082783	0.0120374669553998	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kröger_Der-Schulmeister-von-Handewitt_normalized	0.0895660203139427	0.0230840258541089	0.015697137580794	0.8624192059095106	0.002770083102493	0.0064635272391505	0.0648991825978707	0.0887182762826923	0.0755465086616896	0.0035014815458647	0.0125644258506632	0.0024000175286183	0.0188009296962137	0.0026587648743255	0.0142399595590322	0.0312862649171478	0.0100997569486713	0.0342034578140985	0.0051296540772446	0.0421524163069825	0.0153398658578495	0.0705793909191398	0.0152047363312794	0.0307702234136714	0.0084840947393954	0.0623580980289154	0.1138457082216058	0.0081845563698058	0.0479937488253098	0.022612703805074	0.0155169900836109	0.0469811419285234	0.0413567460461489	0.0572556733695345	0.0218572816469804	0.0154579437520395	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kröger_Eine-stille-Welt--Novellen_normalized	0.0550898203592814	0.0307385229540918	0.0297405189620758	0.8670658682634731	0.006187624750499	0.0111776447105788	0.0897691502491663	0.0859890061469742	0.0588485077697799	0.0098237133208316	0.008091604307478	0.0145173272526948	0.0594478142265248	0.0130373267430567	0.0309317523386658	0.0281807163439066	0.0206321729446385	0.0062694233945697	0.0080194261031116	0.0151974924058963	0.0191795674682318	0.0363079681104948	0.0146838526739707	0.0196518492869729	0.0107768925052248	0.0454710539278641	0.0953779859965767	0.0068550673836919	0.0371012657056442	0.0148740677581233	0.0241668701751861	0.0594480662537442	0.0424552419293297	0.0376913851400329	0.0713767554278339	0.0158266767097816	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rosegger_Die-Schriften-des-Waldschulmeisters_normalized	0.0970834183153171	0.0232510707729961	0.0405873954721599	0.8229655313073628	0.003875178462166	0.0122374056699979	0.0568445896745853	0.0924498602153416	0.0022741589044231	0.0058059214912751	0.0059370277102605	0.008416611417995	0.1792044243314961	0.0057320908742312	0.0384048092290493	0.0231300305221783	0.0045866817668947	0.1282150541966565	0.0031221472872231	0.0447626787173674	0.0635249003832136	0.0456557639900346	0.0045497122679753	0.0355486612291186	0.0018459612562477	0.0546339427966543	0.0238418799945451	0.0066230259878094	0.0116130921168891	0.005992205128423	0.0126596905961406	0.0270562342831271	0.0114363455923562	0.036130437690199	0.0325802004876964	0.0274218598605913	regional heritage art	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
